UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType
381,42,Male,Barzil,69678,TRUE,FALSE,Students,Rural,YouTube,82,17,5846,Gaming,17,666,3,22,26,32,Evening,6,4,Habit,Computer,iOS,3:45 PM,8,2,At home,Wi-Fi
382,41,Male,Philippines,46649,FALSE,TRUE,Labor/Worker,Urban,Facebook,258,7,5324,Gaming,22,276,5,26,3,39,Evening,6,4,Entertainment,Tablet,Android,3:45 PM,8,2,At work,Wi-Fi
383,30,Male,United States,34567,FALSE,TRUE,Labor/Worker,Rural,Instagram,100,1,6033,Jokes/Memes,1,881,6,21,23,96,Evening,6,4,Habit,Tablet,Android,3:45 PM,8,2,At work,Mobile Data
384,24,Male,Mexico,81944,TRUE,TRUE,Students,Urban,Facebook,225,7,3645,ASMR,3,2060,6,6,20,43,Afternoon,5,5,Habit,Smartphone,MacOS,6:05 PM,7,3,At home,Mobile Data
385,53,Female,United States,98002,TRUE,TRUE,Students,Rural,Instagram,99,11,7774,ASMR,15,2082,4,16,45,43,Afternoon,5,5,Entertainment,Tablet,Android,6:05 PM,7,3,At work,Mobile Data
386,62,Male,India,48803,FALSE,FALSE,Students,Urban,Instagram,38,9,2109,Trends,26,6702,6,11,40,78,Evening,6,4,Entertainment,Smartphone,iOS,3:45 PM,8,2,At school,Mobile Data
387,37,Female,United States,38230,FALSE,TRUE,driver,Rural,Facebook,229,12,3615,Life Hacks,21,9429,3,10,39,3,Night,3,7,Habit,Smartphone,iOS,8:30 PM,5,5,At home,Mobile Data
388,18,Male,India,37862,FALSE,FALSE,Students,Rural,TikTok,224,3,9435,Entertainment,26,158,7,15,8,46,Night,3,7,Boredom,Smartphone,Android,8:30 PM,5,5,At home,Wi-Fi
389,25,Male,Japan,63355,TRUE,TRUE,Manager,Urban,Instagram,230,4,6958,Gaming,23,5229,7,7,18,32,Night,3,7,Procrastination,Smartphone,Android,8:30 PM,5,5,At work,Mobile Data
390,63,Male,Mexico,51259,TRUE,FALSE,Labor/Worker,Rural,Facebook,51,4,5280,ASMR,10,7956,4,23,41,43,Night,3,7,Procrastination,Tablet,iOS,8:30 PM,5,5,At school,Wi-Fi
391,33,Male,India,50795,TRUE,TRUE,Labor/Worker,Rural,YouTube,144,13,4333,Life Hacks,8,7514,2,2,6,81,Evening,6,4,Habit,Computer,Android,3:45 PM,8,2,At work,Mobile Data
392,31,Female,Germany,28770,FALSE,FALSE,Labor/Worker,Urban,Facebook,51,19,3901,Pranks,12,7803,7,12,27,3,Evening,6,4,Boredom,Tablet,Android,3:45 PM,8,2,At home,Wi-Fi
393,29,Male,Indonesia,31093,FALSE,TRUE,Labor/Worker,Urban,YouTube,173,10,7940,Jokes/Memes,25,2526,3,19,36,74,Night,3,7,Boredom,Smartphone,Windows,8:30 PM,5,5,At home,Mobile Data
394,40,Male,Japan,66571,TRUE,FALSE,Students,Rural,Instagram,292,5,6964,Vlogs,22,8302,1,12,15,63,Evening,6,4,Boredom,Computer,iOS,3:45 PM,8,2,Commuting,Wi-Fi
395,32,Male,Barzil,20193,FALSE,TRUE,Manager,Rural,Facebook,67,7,4569,Jokes/Memes,15,7803,2,16,37,40,Night,3,7,Habit,Computer,Android,8:30 PM,5,5,At home,Mobile Data
396,45,Other,United States,37569,FALSE,FALSE,driver,Urban,Facebook,34,16,7839,Pranks,27,6574,9,6,5,18,Evening,6,4,Boredom,Smartphone,Android,3:45 PM,8,2,At home,Wi-Fi
397,51,Female,Philippines,31190,FALSE,TRUE,Waiting staff,Rural,YouTube,82,1,1846,Life Hacks,9,8733,8,3,39,67,Night,3,7,Habit,Smartphone,iOS,8:30 PM,5,5,At home,Mobile Data
398,19,Other,India,82824,TRUE,FALSE,Labor/Worker,Rural,Facebook,138,12,383,Entertainment,24,1138,6,2,9,62,Night,3,7,Habit,Tablet,Android,8:30 PM,5,5,At home,Mobile Data
399,49,Other,Vietnam,62752,TRUE,TRUE,Waiting staff,Rural,Facebook,96,2,4113,Vlogs,25,7257,6,20,7,10,Morning,8,2,Habit,Computer,iOS,9:15 AM,10,0,At home,Wi-Fi
400,40,Male,India,52327,TRUE,FALSE,Labor/Worker,Rural,Instagram,162,7,7070,Gaming,10,3283,1,5,41,52,Morning,8,2,Habit,Tablet,Android,7:45 AM,10,0,At home,Mobile Data
401,39,Male,Vietnam,62070,TRUE,TRUE,Students,Rural,Facebook,191,11,3811,Vlogs,20,7762,2,11,20,73,Afternoon,5,5,Procrastination,Computer,Windows,7:25 PM,7,3,At home,Mobile Data
402,42,Female,United States,60197,TRUE,FALSE,driver,Rural,TikTok,134,13,1510,Life Hacks,9,7896,4,26,10,46,Afternoon,5,5,Boredom,Smartphone,iOS,7:25 PM,7,3,At work,Mobile Data
403,39,Female,Vietnam,22261,FALSE,TRUE,Students,Urban,YouTube,76,2,7574,Gaming,15,2419,3,25,26,55,Afternoon,5,5,Boredom,Smartphone,iOS,7:25 PM,7,3,At school,Mobile Data
404,39,Female,Germany,46512,FALSE,TRUE,Engineer,Rural,Facebook,15,7,1579,Vlogs,23,1756,1,3,4,46,Afternoon,5,5,Procrastination,Smartphone,iOS,7:25 PM,7,3,At home,Mobile Data
405,59,Male,United States,26716,FALSE,TRUE,Students,Urban,YouTube,134,15,880,Entertainment,21,2306,8,3,38,75,Evening,6,4,Boredom,Tablet,Android,3:55 PM,8,2,At home,Mobile Data
406,23,Male,Mexico,48933,FALSE,TRUE,Engineer,Rural,YouTube,62,11,2163,Pranks,21,7630,7,22,24,60,Morning,8,2,Boredom,Tablet,Android,7:45 AM,10,0,At school,Mobile Data
407,32,Female,Indonesia,24378,FALSE,FALSE,driver,Rural,YouTube,75,2,9765,Life Hacks,1,6263,4,5,14,97,Evening,6,4,Procrastination,Tablet,Android,3:55 PM,8,2,At home,Mobile Data
408,60,Male,Mexico,60583,TRUE,TRUE,Cashier,Rural,Facebook,91,7,9841,Entertainment,2,9167,9,22,41,26,Night,3,7,Habit,Computer,Android,11:30 PM,5,5,At work,Wi-Fi
409,54,Male,India,49033,FALSE,FALSE,driver,Rural,Facebook,96,4,7715,Entertainment,26,5008,4,23,1,27,Evening,6,4,Boredom,Smartphone,MacOS,3:55 PM,8,2,At work,Mobile Data
410,50,Other,India,44000,FALSE,TRUE,Engineer,Urban,YouTube,11,11,1360,Jokes/Memes,19,5247,1,11,17,38,Night,3,7,Procrastination,Tablet,iOS,11:30 PM,5,5,At work,Mobile Data
411,25,Male,Indonesia,95868,TRUE,FALSE,Waiting staff,Rural,TikTok,213,2,4432,Jokes/Memes,14,8914,1,3,45,22,Night,3,7,Habit,Computer,Android,11:30 PM,5,5,At home,Mobile Data
412,61,Male,Vietnam,62604,TRUE,TRUE,Students,Urban,YouTube,159,16,8149,Vlogs,8,2570,1,13,24,26,Morning,8,2,Entertainment,Smartphone,iOS,7:45 AM,10,0,At home,Mobile Data
413,61,Male,Philippines,88336,TRUE,FALSE,Waiting staff,Rural,TikTok,112,7,3961,Trends,6,5807,1,21,27,86,Afternoon,5,5,Entertainment,Smartphone,Android,7:25 PM,7,3,At work,Mobile Data
414,22,Female,Pakistan,93869,TRUE,TRUE,Students,Urban,YouTube,33,13,3812,ASMR,12,7812,4,8,7,69,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At home,Mobile Data
415,56,Male,India,25410,FALSE,FALSE,Waiting staff,Rural,Instagram,221,5,4243,Gaming,26,324,1,20,9,35,Morning,8,2,Boredom,Tablet,Android,7:45 AM,10,0,At school,Mobile Data
416,21,Female,Indonesia,76044,TRUE,TRUE,Manager,Rural,YouTube,74,17,4218,ASMR,27,7487,2,10,43,66,Night,3,7,Boredom,Smartphone,Android,11:30 PM,5,5,Commuting,Mobile Data
417,23,Female,Indonesia,83315,TRUE,FALSE,Students,Urban,YouTube,218,12,81,ASMR,29,9721,4,2,35,99,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At school,Mobile Data
418,62,Male,India,91344,TRUE,TRUE,Teacher,Rural,Facebook,260,19,2733,Jokes/Memes,15,5645,7,4,12,73,Afternoon,5,5,Boredom,Smartphone,iOS,7:25 PM,7,3,Commuting,Mobile Data
419,49,Male,Barzil,26796,FALSE,FALSE,Labor/Worker,Urban,TikTok,126,7,7834,Life Hacks,14,1945,2,18,21,51,Night,3,7,Habit,Smartphone,iOS,11:30 PM,5,5,Commuting,Wi-Fi
420,47,Male,Vietnam,74245,TRUE,TRUE,Students,Urban,Instagram,125,6,2710,Vlogs,21,4486,8,19,3,18,Morning,8,2,Habit,Smartphone,Android,7:45 AM,10,0,At school,Wi-Fi
421,64,Male,India,63056,TRUE,FALSE,Students,Urban,TikTok,246,8,2423,Entertainment,29,2430,7,4,15,43,Evening,6,4,Boredom,Smartphone,Android,3:55 PM,8,2,At school,Mobile Data
422,52,Male,Indonesia,37709,FALSE,TRUE,Engineer,Rural,Instagram,114,13,3642,Gaming,1,3510,9,20,21,12,Morning,8,2,Boredom,Tablet,Windows,7:45 AM,10,0,Commuting,Wi-Fi
423,57,Male,India,78557,TRUE,FALSE,Waiting staff,Rural,YouTube,268,5,668,Pranks,28,845,6,26,10,3,Night,3,7,Entertainment,Tablet,iOS,11:30 PM,5,5,At home,Mobile Data
424,33,Male,India,37543,FALSE,TRUE,Waiting staff,Rural,Facebook,55,2,2497,Jokes/Memes,11,567,4,9,33,82,Evening,6,4,Procrastination,Smartphone,Windows,3:55 PM,8,2,At work,Mobile Data
425,30,Male,India,57418,TRUE,TRUE,Waiting staff,Rural,Facebook,225,9,3500,Comedy,28,2179,6,16,46,7,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At work,Mobile Data
426,59,Female,Barzil,36724,FALSE,TRUE,Artist,Urban,TikTok,33,11,9637,Pranks,25,2019,4,26,6,97,Night,3,7,Boredom,Smartphone,Android,11:30 PM,5,5,At school,Mobile Data
427,47,Male,United States,23828,FALSE,TRUE,Waiting staff,Rural,Facebook,44,6,9538,ASMR,3,3319,7,6,2,6,Evening,6,4,Habit,Computer,Android,3:55 PM,8,2,At home,Wi-Fi
428,36,Male,Mexico,37087,FALSE,FALSE,Engineer,Rural,TikTok,33,7,8081,Trends,19,2320,9,25,29,82,Evening,6,4,Entertainment,Smartphone,iOS,3:55 PM,8,2,Commuting,Wi-Fi
429,34,Male,Indonesia,32605,FALSE,TRUE,Teacher,Urban,TikTok,37,7,6824,Vlogs,18,1646,3,4,40,45,Evening,6,4,Boredom,Computer,Android,3:55 PM,8,2,At work,Wi-Fi
430,36,Female,Vietnam,51337,TRUE,FALSE,Artist,Rural,Instagram,25,19,1190,Pranks,20,3909,3,9,33,86,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At work,Mobile Data
431,45,Male,Pakistan,25482,FALSE,TRUE,Labor/Worker,Rural,TikTok,68,6,6605,Trends,28,8015,2,27,4,39,Night,3,7,Boredom,Smartphone,Android,11:30 PM,5,5,At home,Wi-Fi
432,43,Female,United States,85333,TRUE,FALSE,Students,Rural,Instagram,252,11,8651,Comedy,2,3420,1,13,4,51,Evening,6,4,Boredom,Smartphone,Android,3:55 PM,8,2,At home,Mobile Data
433,54,Female,United States,70952,TRUE,TRUE,Waiting staff,Urban,Facebook,216,11,9405,Gaming,29,356,1,9,29,9,Afternoon,5,5,Habit,Smartphone,MacOS,7:25 PM,7,3,At work,Wi-Fi
434,43,Male,Philippines,25463,FALSE,FALSE,Students,Rural,TikTok,280,7,9104,Comedy,25,7485,3,6,37,99,Night,3,7,Entertainment,Tablet,Android,11:30 PM,5,5,At work,Wi-Fi
435,40,Other,Philippines,90448,TRUE,TRUE,Engineer,Rural,TikTok,258,2,1026,Life Hacks,28,3081,7,21,20,23,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At home,Wi-Fi
436,26,Other,Japan,24648,FALSE,FALSE,Students,Rural,YouTube,276,19,7786,Vlogs,26,2280,9,19,41,12,Morning,8,2,Boredom,Tablet,Android,7:45 AM,10,0,At home,Wi-Fi
437,29,Female,Barzil,53623,TRUE,TRUE,Labor/Worker,Urban,TikTok,202,4,72,Trends,7,4131,2,14,23,88,Night,3,7,Boredom,Smartphone,MacOS,11:30 PM,5,5,At school,Mobile Data
438,18,Female,Pakistan,79156,TRUE,FALSE,Students,Urban,TikTok,227,6,5547,Pranks,8,5123,7,21,45,62,Afternoon,6,4,Entertainment,Tablet,Android,7:25 PM,8,2,At school,Wi-Fi
439,18,Male,Japan,55634,TRUE,TRUE,Students,Rural,YouTube,124,17,2686,ASMR,19,7422,1,15,18,73,Evening,7,3,Habit,Smartphone,Windows,3:55 PM,9,1,At work,Mobile Data
440,64,Male,Barzil,64602,TRUE,FALSE,Cashier,Rural,YouTube,77,5,9386,Jokes/Memes,22,2787,2,3,49,77,Night,2,8,Entertainment,Smartphone,iOS,11:30 PM,4,6,At school,Wi-Fi
441,51,Female,Vietnam,69334,TRUE,TRUE,Cashier,Urban,Facebook,84,7,7373,Entertainment,15,4209,6,5,25,40,Night,2,8,Entertainment,Smartphone,MacOS,11:30 PM,4,6,At work,Mobile Data
442,49,Male,India,88648,TRUE,FALSE,Labor/Worker,Rural,TikTok,112,9,1849,Vlogs,10,6540,5,21,1,54,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
443,42,Male,Vietnam,42054,FALSE,TRUE,driver,Rural,Facebook,187,1,2023,Pranks,22,9389,8,18,15,81,Morning,9,1,Habit,Smartphone,Android,7:45 AM,10,0,At work,Mobile Data
444,57,Male,Mexico,90028,TRUE,FALSE,Manager,Rural,Facebook,224,1,6339,Life Hacks,29,9470,2,14,34,7,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
445,62,Male,United States,42207,FALSE,TRUE,Students,Rural,YouTube,48,19,3742,Life Hacks,1,465,1,16,48,17,Evening,7,3,Boredom,Tablet,Android,3:55 PM,9,1,At school,Mobile Data
446,18,Male,India,41386,FALSE,TRUE,Waiting staff,Rural,Instagram,268,6,1299,Life Hacks,6,1487,7,14,20,50,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At work,Mobile Data
447,33,Female,Philippines,79518,TRUE,TRUE,Labor/Worker,Rural,Facebook,213,18,4103,Gaming,13,4942,6,9,37,24,Morning,9,1,Entertainment,Smartphone,Android,7:45 AM,10,0,At home,Wi-Fi
448,56,Male,Barzil,72781,TRUE,TRUE,Engineer,Rural,Instagram,16,10,905,Vlogs,14,4597,8,15,27,2,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,Commuting,Mobile Data
449,22,Male,Vietnam,72780,TRUE,FALSE,Labor/Worker,Urban,TikTok,58,11,3027,Trends,3,4536,8,7,22,99,Night,2,8,Boredom,Tablet,MacOS,11:30 PM,4,6,At school,Mobile Data
450,39,Female,India,81440,TRUE,TRUE,driver,Urban,YouTube,35,1,6710,Entertainment,11,325,2,14,5,92,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At home,Mobile Data
451,46,Other,Mexico,64199,TRUE,FALSE,driver,Urban,TikTok,170,1,4712,Jokes/Memes,3,9957,8,6,34,83,Afternoon,6,4,Habit,Smartphone,Windows,7:25 PM,8,2,At school,Mobile Data
452,20,Male,Indonesia,81035,TRUE,TRUE,Waiting staff,Rural,TikTok,185,13,8022,Entertainment,19,4162,6,21,39,33,Evening,7,3,Boredom,Smartphone,Windows,3:55 PM,9,1,At work,Mobile Data
453,29,Male,United States,28210,FALSE,FALSE,driver,Urban,YouTube,88,5,5970,Entertainment,10,303,9,15,3,21,Evening,7,3,Entertainment,Computer,Android,3:55 PM,9,1,At work,Wi-Fi
454,43,Male,United States,64363,TRUE,TRUE,Manager,Rural,TikTok,11,1,2621,Vlogs,27,5067,7,20,17,74,Evening,7,3,Boredom,Tablet,MacOS,3:55 PM,9,1,At home,Wi-Fi
455,33,Male,Mexico,98279,TRUE,FALSE,driver,Rural,YouTube,141,3,2647,Entertainment,15,5024,2,8,24,53,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At home,Mobile Data
456,54,Other,Mexico,80348,TRUE,TRUE,Labor/Worker,Rural,Instagram,285,18,4866,Trends,11,7715,8,2,24,46,Afternoon,6,4,Entertainment,Tablet,iOS,7:25 PM,8,2,Commuting,Mobile Data
457,39,Other,Vietnam,75284,TRUE,FALSE,Labor/Worker,Urban,TikTok,126,9,7346,Jokes/Memes,15,9632,9,8,3,45,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data
458,46,Male,India,92124,TRUE,TRUE,Waiting staff,Rural,YouTube,173,14,2290,Trends,26,8340,7,1,45,9,Evening,7,3,Entertainment,Tablet,MacOS,3:55 PM,9,1,At home,Mobile Data
459,31,Female,Japan,88847,TRUE,FALSE,Manager,Rural,Facebook,297,17,7371,Vlogs,27,2631,4,26,7,6,Afternoon,6,4,Boredom,Tablet,iOS,7:25 PM,8,2,At work,Mobile Data
460,45,Male,United States,42432,FALSE,TRUE,Students,Rural,TikTok,37,14,3873,Entertainment,24,6391,9,17,25,51,Afternoon,6,4,Habit,Tablet,Android,7:25 PM,8,2,At work,Mobile Data
461,22,Female,United States,84089,TRUE,FALSE,Labor/Worker,Rural,Instagram,10,4,9678,Vlogs,13,8287,4,19,3,35,Afternoon,6,4,Procrastination,Tablet,iOS,7:25 PM,8,2,At home,Wi-Fi
462,64,Male,Indonesia,75398,TRUE,TRUE,Labor/Worker,Rural,YouTube,197,5,7691,Life Hacks,5,2369,4,5,15,82,Afternoon,6,4,Boredom,Smartphone,MacOS,7:25 PM,8,2,At home,Mobile Data
463,47,Female,Indonesia,23321,FALSE,FALSE,Labor/Worker,Rural,TikTok,65,17,1441,Jokes/Memes,4,528,9,22,29,53,Morning,9,1,Procrastination,Tablet,Windows,7:45 AM,10,0,At home,Wi-Fi
464,63,Male,India,57383,TRUE,TRUE,Engineer,Rural,TikTok,44,2,766,Life Hacks,13,4675,8,20,29,19,Afternoon,6,4,Entertainment,Smartphone,Android,7:25 PM,8,2,At work,Mobile Data
465,22,Male,Mexico,98682,TRUE,FALSE,Labor/Worker,Urban,TikTok,121,5,4093,Jokes/Memes,9,1663,4,16,10,69,Night,2,8,Habit,Tablet,iOS,11:30 PM,4,6,At work,Mobile Data
466,29,Female,Barzil,99190,TRUE,TRUE,Waiting staff,Rural,Instagram,295,4,9342,ASMR,25,3364,8,7,32,25,Evening,7,3,Habit,Smartphone,iOS,3:55 PM,9,1,At home,Wi-Fi
467,33,Female,India,72893,TRUE,TRUE,driver,Rural,YouTube,45,4,2667,Trends,17,2341,8,7,23,11,Afternoon,6,4,Entertainment,Smartphone,iOS,7:25 PM,8,2,Commuting,Wi-Fi
468,43,Male,United States,55820,TRUE,TRUE,Students,Rural,Facebook,226,6,8656,Vlogs,2,6656,7,18,39,74,Evening,7,3,Procrastination,Smartphone,Android,3:55 PM,9,1,At school,Wi-Fi
469,43,Female,Vietnam,86262,TRUE,TRUE,Manager,Rural,Facebook,89,13,5969,Life Hacks,24,4905,6,18,9,17,Morning,9,1,Boredom,Smartphone,Android,7:45 AM,10,0,At work,Mobile Data
470,38,Male,Indonesia,23760,FALSE,FALSE,Students,Rural,Facebook,92,5,7642,Vlogs,5,8884,8,2,37,36,Night,2,8,Entertainment,Smartphone,iOS,11:30 PM,4,6,At school,Wi-Fi
471,56,Other,United States,42190,FALSE,TRUE,driver,Urban,YouTube,74,7,2182,Jokes/Memes,16,9143,7,15,40,90,Morning,9,1,Habit,Smartphone,iOS,7:45 AM,10,0,At home,Mobile Data
472,53,Female,India,87411,TRUE,FALSE,Students,Urban,Facebook,137,1,9835,Gaming,7,5950,5,14,14,95,Night,2,8,Entertainment,Tablet,Android,11:30 PM,4,6,At home,Mobile Data
473,50,Other,Philippines,43377,FALSE,TRUE,Labor/Worker,Rural,Instagram,31,14,3889,Comedy,1,1360,4,18,4,96,Night,2,8,Habit,Tablet,Android,11:30 PM,4,6,At work,Mobile Data
474,47,Male,United States,66737,TRUE,FALSE,Students,Rural,YouTube,225,4,841,Jokes/Memes,28,5127,2,29,20,21,Afternoon,6,4,Habit,Smartphone,iOS,7:25 PM,8,2,At work,Mobile Data
475,54,Male,India,89569,TRUE,TRUE,Manager,Rural,TikTok,116,17,5900,Life Hacks,26,5562,8,9,28,18,Morning,9,1,Boredom,Smartphone,Windows,7:45 AM,10,0,Commuting,Wi-Fi
476,40,Male,Barzil,58211,TRUE,FALSE,Manager,Rural,Instagram,118,14,4119,Comedy,12,8730,9,14,14,60,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At home,Wi-Fi
477,27,Female,India,23744,FALSE,TRUE,driver,Rural,TikTok,190,16,566,Life Hacks,21,9011,4,5,44,18,Morning,9,1,Habit,Smartphone,Android,7:45 AM,10,0,At school,Mobile Data
478,22,Male,Philippines,44995,FALSE,FALSE,driver,Urban,Facebook,173,14,6006,Gaming,11,5777,4,11,34,1,Afternoon,6,4,Procrastination,Computer,MacOS,7:25 PM,8,2,At home,Mobile Data
479,53,Male,India,36977,FALSE,TRUE,Students,Urban,Instagram,77,16,9157,Entertainment,12,3925,5,8,13,14,Evening,7,3,Entertainment,Smartphone,MacOS,3:55 PM,9,1,At home,Mobile Data
480,51,Female,Japan,54542,TRUE,FALSE,driver,Urban,YouTube,189,8,9188,Trends,19,8463,2,5,31,8,Evening,7,3,Entertainment,Smartphone,iOS,3:55 PM,9,1,Commuting,Wi-Fi
481,48,Other,United States,30651,FALSE,TRUE,Labor/Worker,Rural,Instagram,190,3,7227,Pranks,26,8001,7,29,33,66,Night,2,8,Entertainment,Smartphone,Windows,11:30 PM,4,6,At home,Wi-Fi
482,27,Female,India,98931,TRUE,FALSE,Labor/Worker,Rural,TikTok,178,19,9380,Jokes/Memes,12,1028,5,11,39,51,Morning,9,1,Procrastination,Smartphone,Windows,7:45 AM,10,0,Commuting,Wi-Fi
483,36,Male,Germany,36715,FALSE,TRUE,Waiting staff,Urban,YouTube,31,1,5891,Life Hacks,12,6018,6,5,28,79,Night,2,8,Boredom,Tablet,Windows,11:30 PM,4,6,At home,Wi-Fi
484,49,Female,Japan,64409,TRUE,FALSE,Artist,Rural,Instagram,75,2,4312,Comedy,14,1242,4,17,25,60,Afternoon,6,4,Habit,Tablet,Android,7:25 PM,8,2,At home,Mobile Data
485,18,Male,Japan,44306,FALSE,TRUE,Waiting staff,Rural,Instagram,30,15,7737,Trends,2,9333,8,22,32,34,Evening,7,3,Habit,Smartphone,iOS,3:55 PM,9,1,At home,Mobile Data
486,22,Female,India,39086,FALSE,FALSE,Labor/Worker,Rural,Instagram,109,10,8849,Trends,2,8784,8,4,9,36,Evening,7,3,Boredom,Tablet,iOS,3:55 PM,9,1,At home,Mobile Data
487,62,Male,Germany,34376,FALSE,TRUE,Waiting staff,Urban,Instagram,112,18,2983,Life Hacks,25,7119,5,15,28,62,Night,2,8,Entertainment,Tablet,Android,11:30 PM,4,6,At work,Wi-Fi
488,21,Other,India,81350,TRUE,TRUE,Labor/Worker,Rural,YouTube,56,14,9306,Life Hacks,29,9797,6,19,31,1,Afternoon,6,4,Boredom,Smartphone,iOS,7:25 PM,8,2,At work,Wi-Fi
489,33,Male,United States,91425,TRUE,TRUE,Waiting staff,Urban,TikTok,48,17,6084,Gaming,4,4210,3,22,17,85,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At home,Wi-Fi
490,41,Female,Barzil,56636,TRUE,TRUE,Students,Rural,Instagram,294,13,557,Pranks,20,6406,1,2,23,42,Evening,7,3,Entertainment,Computer,Windows,3:55 PM,9,1,Commuting,Mobile Data
491,33,Female,Pakistan,71649,TRUE,FALSE,driver,Urban,YouTube,99,1,3020,Vlogs,23,3377,9,24,13,1,Evening,7,3,Entertainment,Tablet,Android,3:55 PM,9,1,At home,Wi-Fi
492,19,Male,United States,54610,TRUE,TRUE,Students,Rural,TikTok,94,5,2581,Jokes/Memes,26,4071,9,17,10,96,Evening,7,3,Habit,Smartphone,iOS,3:55 PM,9,1,At work,Mobile Data
493,45,Female,India,30058,FALSE,FALSE,Students,Rural,Instagram,282,13,8147,ASMR,16,1440,3,12,16,84,Night,2,8,Boredom,Tablet,Android,11:30 PM,4,6,At home,Mobile Data
494,49,Male,Barzil,94637,TRUE,TRUE,Students,Rural,TikTok,197,14,8244,Entertainment,10,3626,4,25,6,54,Night,2,8,Habit,Tablet,Android,11:30 PM,4,6,At home,Mobile Data
495,44,Male,Indonesia,98033,TRUE,FALSE,Labor/Worker,Rural,TikTok,168,3,9554,Gaming,13,184,7,24,48,47,Afternoon,6,4,Procrastination,Computer,iOS,7:25 PM,8,2,At school,Mobile Data
496,37,Male,India,90194,TRUE,TRUE,Waiting staff,Rural,YouTube,252,15,9387,Jokes/Memes,2,4996,2,17,11,39,Night,2,8,Procrastination,Smartphone,Android,11:30 PM,4,6,At work,Mobile Data
497,41,Female,Indonesia,96917,TRUE,FALSE,Engineer,Urban,TikTok,82,19,4020,Vlogs,3,8412,3,10,3,30,Night,2,8,Entertainment,Tablet,Android,11:30 PM,4,6,At home,Mobile Data
498,29,Female,Germany,84200,TRUE,TRUE,driver,Urban,YouTube,58,17,3139,Entertainment,19,8031,6,28,28,7,Night,2,8,Entertainment,Tablet,Android,11:30 PM,4,6,At home,Mobile Data
499,52,Male,Indonesia,66619,TRUE,FALSE,Artist,Rural,Instagram,110,3,9841,Gaming,6,5563,8,25,41,22,Morning,9,1,Entertainment,Computer,iOS,7:45 AM,10,0,At work,Mobile Data
500,50,Female,Vietnam,37154,FALSE,TRUE,Waiting staff,Rural,TikTok,11,16,672,Jokes/Memes,19,3188,1,18,15,50,Morning,9,1,Boredom,Tablet,Android,7:45 AM,10,0,At home,Wi-Fi
501,50,Male,United States,39539,FALSE,FALSE,driver,Urban,TikTok,253,14,778,Vlogs,27,9285,4,19,13,45,Night,2,8,Habit,Tablet,iOS,11:30 PM,4,6,At home,Wi-Fi
502,60,Other,United States,80058,TRUE,TRUE,Students,Rural,Facebook,185,12,4928,Vlogs,21,2945,1,18,42,74,Morning,9,1,Entertainment,Tablet,iOS,7:45 AM,10,0,At home,Mobile Data
503,54,Male,Pakistan,82068,TRUE,FALSE,Students,Urban,Instagram,247,12,3023,Jokes/Memes,20,6765,2,13,45,72,Evening,7,3,Entertainment,Tablet,Android,3:55 PM,9,1,At home,Mobile Data
504,29,Male,Vietnam,97313,TRUE,TRUE,Students,Rural,Instagram,68,11,1861,Life Hacks,19,2474,8,14,17,91,Morning,9,1,Boredom,Smartphone,Windows,7:45 AM,10,0,At home,Mobile Data
505,20,Female,India,50373,TRUE,FALSE,Waiting staff,Urban,Facebook,108,17,3140,ASMR,8,6787,6,24,7,10,Afternoon,6,4,Boredom,Smartphone,iOS,7:25 PM,8,2,Commuting,Wi-Fi
506,18,Male,Pakistan,53154,TRUE,TRUE,Manager,Rural,Facebook,11,8,1075,Jokes/Memes,14,8792,9,16,28,14,Afternoon,6,4,Entertainment,Computer,iOS,7:25 PM,8,2,At school,Mobile Data
507,50,Male,Indonesia,26031,FALSE,FALSE,Labor/Worker,Rural,YouTube,252,17,9909,Jokes/Memes,10,9352,2,18,38,46,Evening,7,3,Entertainment,Tablet,Android,3:55 PM,9,1,At work,Mobile Data
508,57,Female,India,91975,TRUE,TRUE,Students,Rural,YouTube,220,11,9476,Comedy,3,4599,3,26,13,75,Evening,7,3,Habit,Smartphone,Android,3:55 PM,9,1,At home,Wi-Fi
